%  ./pipe-6-08192   ./pipe-6-08192/extracted_timings-e727021.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  13.10767994 ,  12.173928 ,  17.609332 ,  0.996467104380053 
% PVSPY_VIZ_TIMINGS ,  10.40881312 ,  7.052997 ,  13.392272 ,  1.31416513191856 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,12.771534,11.191608
20,12.580365,13.392272
30,12.51252,11.870326
40,12.487794,11.654216
50,12.483624,12.116907
60,12.757787,12.317633
70,12.506079,11.51959
80,12.710776,12.639113
90,12.830925,11.058323
100,12.566011,11.509905
110,12.567711,11.341178
120,12.590004,11.31452
130,12.519186,11.388945
140,13.493869,10.451324
150,12.474979,10.807009
160,12.173928,11.095999
170,12.220258,10.971661
180,13.064282,10.763329
190,12.295796,10.995913
200,12.821516,10.311338
210,13.500429,10.493575
220,12.455091,10.719014
230,12.338313,10.957783
240,13.785238,10.201103
250,12.52878,10.559153
260,12.550491,10.662477
270,12.525032,11.082251
280,12.56227,10.608349
290,12.813974,10.434493
300,12.845443,10.253936
310,12.832398,10.334031
320,12.641221,10.372489
330,12.938287,10.239764
340,13.624429,9.481212
350,12.853727,10.256406
360,12.967916,10.035694
370,13.700901,9.827986
380,12.921318,10.155747
390,13.312123,9.709132
400,12.952781,10.159338
410,13.245429,9.88466
420,13.054562,10.291273
430,13.228633,9.808704
440,13.826898,9.25983
450,14.312399,8.75068
460,16.004943,7.303606
470,17.609332,7.052997
480,15.632147,7.062567
490,13.280489,8.288157
500,14.110059,7.48314
