%  ./pipe-5-01024   ./pipe-5-01024/extracted_timings-e664830.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  14.33873936 ,  12.263554 ,  17.650491 ,  1.23872907058875 
% PVSPY_VIZ_TIMINGS ,  2.34653776 ,  0.996174 ,  16.459677 ,  2.48192861665993 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,14.123617,1.744856
20,12.989077,2.406117
30,13.617779,1.352344
40,15.114298,1.234015
50,15.21189,1.835172
60,13.171185,16.459677
70,15.359892,1.371826
80,12.505621,4.794722
90,13.218606,1.553841
100,12.632848,1.676234
110,12.584922,1.214464
120,12.263554,1.037635
130,13.35028,4.508807
140,12.734128,1.449198
150,12.58136,2.643855
160,12.512057,1.730522
170,17.650491,1.629531
180,13.925739,1.434216
190,12.72178,1.679636
200,13.975279,1.73763
210,15.78995,1.628822
220,13.835038,1.227781
230,13.864926,3.087879
240,15.53098,3.188931
250,15.514613,1.422247
260,14.261035,2.877949
270,17.110671,1.517083
280,15.659646,3.951876
290,15.919633,1.469012
300,14.34857,1.25484
310,14.981908,9.50257
320,16.065393,3.592515
330,15.225306,1.680144
340,16.584708,2.257157
350,14.696828,1.275672
360,15.142516,1.929408
370,14.162165,1.114994
380,13.792673,1.962933
390,13.897159,1.0427
400,14.734053,1.629276
410,14.052893,1.363515
420,14.006421,1.087175
430,13.738988,1.105895
440,15.183272,1.075083
450,14.246762,0.996174
460,13.711162,1.183162
470,14.547088,1.275175
480,14.668343,1.448407
490,14.996199,3.177523
500,14.423666,3.506692
