%  ./pipe-5-01024   ./pipe-5-01024/extracted_timings-e727035.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  14.22191846 ,  12.306722 ,  28.927718 ,  2.66538251241311 
% PVSPY_VIZ_TIMINGS ,  2.57858076 ,  1.541835 ,  16.556023 ,  2.73415841170369 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,13.75573,1.828643
20,12.827583,1.754223
30,12.475799,1.724455
40,12.357807,1.790094
50,12.340454,1.772033
60,13.320224,1.671779
70,13.091112,1.544786
80,12.648786,1.692732
90,12.34071,1.639751
100,12.306722,1.621441
110,13.196775,1.635291
120,12.563659,1.676505
130,12.453066,1.63058
140,12.358975,1.607096
150,12.537755,1.673332
160,13.498293,1.616786
170,12.914277,1.582241
180,12.999013,1.591947
190,14.053165,1.657832
200,13.292361,2.209518
210,13.625439,2.285519
220,14.732235,3.738527
230,13.357535,9.068778
240,13.630232,2.416988
250,13.593397,2.582877
260,13.809458,1.555723
270,14.208155,2.096727
280,13.922843,5.970386
290,13.904598,1.689982
300,15.366547,1.594057
310,16.374646,1.748333
320,14.417295,1.584814
330,14.726832,1.696003
340,14.334911,1.782503
350,23.055553,1.58209
360,14.524024,1.671508
370,14.86565,16.556023
380,15.049653,9.601318
390,13.990791,1.644753
400,13.890875,8.234459
410,15.078342,1.597148
420,28.927718,1.607267
430,13.838672,1.567501
440,14.242297,1.610172
450,14.038052,1.541835
460,14.16505,1.562996
470,14.16573,1.615803
480,14.414991,1.551822
490,14.33386,1.665073
500,15.178276,1.586988
