%  ./pipe-5-01024   ./pipe-5-01024/extracted_timings-e732847.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  13.48029002 ,  12.063804 ,  14.853456 ,  0.808093991668541 
% PVSPY_VIZ_TIMINGS ,  1.64776212 ,  1.555296 ,  1.910235 ,  0.0744073977597192 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,12.460641,1.813018
20,13.436263,1.761509
30,12.221398,1.764484
40,12.063804,1.819413
50,12.119588,1.766029
60,12.269469,1.695514
70,12.906472,1.748287
80,13.400818,1.739066
90,12.076196,1.643959
100,12.28039,1.65678
110,12.25443,1.66602
120,12.237816,1.669607
130,13.497394,1.672331
140,12.324322,1.660705
150,12.357608,1.677895
160,12.580223,1.650733
170,12.574209,1.637279
180,13.861787,1.640535
190,13.346995,1.622314
200,13.150463,1.627008
210,13.312846,1.570828
220,13.316997,1.624724
230,14.167332,1.646834
240,13.525931,1.591798
250,13.400469,1.583885
260,13.712978,1.602221
270,14.025746,1.655225
280,14.428702,1.659338
290,13.736398,1.622676
300,14.225771,1.564326
310,13.847966,1.555296
320,14.091082,1.570696
330,14.560252,1.624433
340,14.117912,1.560132
350,13.953153,1.563533
360,14.384859,1.634071
370,14.428866,1.910235
380,13.851875,1.631427
390,13.853648,1.599829
400,13.888887,1.649562
410,13.912047,1.56113
420,14.31656,1.604235
430,13.811687,1.627108
440,14.099248,1.60143
450,13.950483,1.580358
460,13.757472,1.617032
470,14.853456,1.634825
480,14.487105,1.610991
490,14.306927,1.580758
500,14.26756,1.616684
