%  ./pipe-5-00512   ./pipe-5-00512/extracted_timings-e670577.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  23.25180962 ,  20.444677 ,  29.451213 ,  2.67112128112635 
% PVSPY_VIZ_TIMINGS ,  1.55979816 ,  1.405218 ,  2.575404 ,  0.248191081109496 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,20.504519,1.605892
20,20.509187,1.562351
30,20.924875,1.591042
40,20.444677,1.842823
50,20.674596,1.825457
60,21.376713,1.561748
70,21.418841,1.51987
80,20.867647,1.435349
90,20.542426,1.458032
100,20.646005,1.45636
110,20.671078,1.464111
120,20.7465,1.460759
130,20.669074,1.451837
140,20.692329,1.458803
150,20.943245,1.469677
160,21.366993,1.441926
170,21.381838,1.430584
180,21.705552,1.439762
190,21.828605,1.445512
200,22.248957,1.422587
210,22.345145,1.418663
220,22.618448,1.422493
230,22.879545,1.4329
240,23.103641,1.477108
250,23.116742,2.482315
260,23.146478,1.437248
270,23.479738,1.444648
280,22.976506,2.575404
290,23.063413,1.426548
300,23.87185,1.449738
310,23.300238,2.131693
320,23.516616,1.436033
330,23.661501,1.430687
340,23.608971,1.47838
350,24.012557,1.452872
360,23.974879,1.405218
370,23.822939,1.422373
380,23.535919,1.441108
390,23.472254,1.407096
400,23.709421,1.419049
410,23.835003,1.444025
420,24.017484,1.41806
430,23.818253,1.416178
440,28.438959,1.820731
450,28.5304,1.788513
460,29.451213,1.710326
470,29.060278,1.708799
480,29.39581,1.593678
490,29.315514,1.58024
500,29.347109,1.573302
