%  ./pipe-5-00256   ./pipe-5-00256/extracted_timings-e02.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  47.9210226 ,  43.09308 ,  53.482521 ,  3.48199148695899 
% PVSPY_VIZ_TIMINGS ,  17.31522086 ,  15.186828 ,  30.180604 ,  2.79002652442726 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,43.248833,20.797804
20,43.257968,19.454327
30,43.206858,22.03452
40,43.09308,20.621679
50,43.16869,21.091502
60,43.230157,15.677864
70,44.519352,20.529333
80,43.846337,20.286568
90,43.342217,19.403983
100,43.69227,19.300628
110,43.760542,19.719739
120,43.86023,20.580877
130,43.750768,20.371147
140,43.875522,18.797082
150,44.211348,15.288708
160,44.6211,15.205828
170,44.579239,15.186828
180,44.915738,15.487001
190,45.148378,20.249146
200,46.989792,17.18807
210,49.54629,16.02133
220,49.192889,15.984426
230,48.896271,15.890072
240,49.178022,16.106906
250,49.733791,15.924854
260,50.239115,15.980385
270,50.241195,15.540134
280,49.324448,15.708148
290,49.481915,15.57887
300,50.656306,15.710223
310,49.911027,16.820138
320,50.455502,30.180604
330,50.91102,15.627345
340,50.224783,15.680373
350,50.095046,15.623903
360,50.493263,15.720424
370,49.867953,15.76062
380,49.332331,15.438735
390,49.108837,15.484683
400,49.438027,15.672047
410,49.356187,15.633284
420,49.365587,15.598121
430,48.924182,15.551805
440,53.482521,16.297476
450,52.918775,16.059703
460,52.472503,15.645116
470,53.022776,15.978634
480,53.340214,15.557465
490,53.1644,15.803089
500,53.357535,15.909496
