%  ./pipe-5-00256   ./pipe-5-00256/extracted_timings-e08.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  47.69754698 ,  42.772067 ,  53.296359 ,  3.5181593308947 
% PVSPY_VIZ_TIMINGS ,  9.9959 ,  8.382117 ,  10.776334 ,  0.582817062184514 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,42.791755,8.532991
20,42.772067,8.463132
30,42.848201,8.382117
40,42.773066,8.54394
50,42.778875,9.203614
60,42.880276,9.218209
70,44.169981,9.991861
80,43.549318,10.069274
90,42.971286,10.281707
100,43.457229,10.010771
110,43.499949,10.077361
120,43.598527,9.933371
130,43.506888,10.12583
140,43.689637,10.031643
150,43.936692,10.09135
160,44.459011,9.999946
170,44.346266,10.093909
180,44.825883,9.890642
190,45.02174,10.074115
200,46.883559,10.776334
210,49.136775,10.732531
220,48.930955,10.466161
230,48.742721,10.640359
240,49.020712,10.588905
250,49.564097,10.318963
260,49.99303,10.242231
270,50.081439,10.405132
280,49.192321,10.114125
290,49.336967,10.195628
300,50.525116,10.432437
310,49.808821,10.263972
320,50.426491,10.39137
330,50.846554,10.51212
340,50.162389,10.381425
350,49.999727,10.051656
360,50.435649,10.278618
370,49.797733,10.362252
380,49.18273,10.210233
390,49.009849,10.485335
400,49.300413,10.170452
410,49.212684,10.421252
420,49.112676,10.239265
430,48.78754,10.301924
440,53.296359,9.078837
450,52.522623,9.057135
460,52.12585,10.06192
470,52.857479,10.085004
480,53.051098,9.731023
490,52.771912,9.935481
500,52.884433,9.847137
