%  ./pipe-6-08192   ./pipe-6-08192/extracted_timings-e04.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  12.58428166 ,  11.989553 ,  13.910113 ,  0.466217774079865 
% PVSPY_VIZ_TIMINGS ,  18.3307113 ,  15.050885 ,  21.44259 ,  1.27528171747391 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,12.006891,21.44259
20,12.068659,20.626633
30,12.201311,20.089053
40,12.187447,20.190486
50,12.190317,19.885141
60,12.294627,19.921735
70,12.731405,19.554461
80,12.291564,19.767715
90,12.419663,19.522819
100,12.262626,19.518014
110,12.274177,19.519249
120,12.395916,19.3609
130,12.299946,19.275733
140,13.650472,17.944123
150,12.237295,18.760259
160,11.989553,18.978928
170,12.004196,19.044172
180,12.09747,18.848656
190,12.498418,18.176346
200,12.046664,18.9281
210,12.171124,18.544891
220,12.119308,18.757359
230,12.119416,18.700174
240,12.642686,18.344534
250,12.347039,18.330494
260,12.570767,18.141672
270,12.380249,18.384529
280,12.36852,18.243884
290,12.652102,17.922259
300,12.683971,17.83123
310,12.8784,17.715182
320,12.452274,18.172856
330,12.722157,17.802292
340,12.385615,17.986468
350,12.641737,17.683351
360,13.070808,17.23223
370,12.517648,17.858006
380,12.762697,17.725553
390,13.04282,17.531344
400,12.793132,17.592949
410,13.41426,16.966804
420,12.849078,18.023863
430,12.596462,17.696473
440,12.966604,17.405145
450,13.133826,17.160435
460,13.366256,16.921973
470,13.910113,15.050885
480,13.75599,15.395482
490,12.877153,16.064478
500,12.873254,15.993657
