%--------------------------------------------------- 
% Timings: Tue Dec  4 23:42:45 2012
%Client Output Timings
% Column IDS:
%     1: cycle
%     2: ranks
%     3: total_blocks
%     4: allocated_blocks
%     5: active_blocks
%     6: cth
%     7: viz
%     8: viz_sync_md
%     9: viz_sync_data
%    10: viz_rpc
%    11: viz_wait
%--------------------------------------------------- 
cycle,	 ranks,	 total_blocks,	 allocated_blocks,	 active_blocks,	 cth,	 viz,	 viz_sync_md,	 viz_sync_data,	 viz_rpc,	 viz_wait
0.00000e+00,	7.93600e+03,	7.93600e+05,	2.18510e+05,	2.07712e+05,	0.00000e+00,	1.17641e+01,	4.60740e+00,	7.14787e+00,	1.71709e-03,	7.07984e-03
1.00000e+01,	7.93600e+03,	7.93600e+05,	2.18510e+05,	2.07725e+05,	1.24122e+01,	1.32931e+01,	2.40890e-01,	6.81937e+00,	1.73497e-03,	6.23111e+00
2.00000e+01,	7.93600e+03,	7.93600e+05,	2.18510e+05,	2.07725e+05,	1.22978e+01,	1.27271e+01,	2.42565e-01,	6.73064e+00,	1.73688e-03,	5.75214e+00
3.00000e+01,	7.93600e+03,	7.93600e+05,	2.18510e+05,	2.07727e+05,	1.24612e+01,	1.27199e+01,	2.43603e-01,	7.09781e+00,	1.71995e-03,	5.37672e+00
4.00000e+01,	7.93600e+03,	7.93600e+05,	2.18510e+05,	2.07727e+05,	1.24177e+01,	1.28841e+01,	2.43547e-01,	7.21919e+00,	1.72806e-03,	5.41964e+00
5.00000e+01,	7.93600e+03,	7.93600e+05,	2.18510e+05,	2.07727e+05,	1.26103e+01,	1.24747e+01,	2.43377e-01,	7.01817e+00,	1.72901e-03,	5.21144e+00
6.00000e+01,	7.93600e+03,	7.93600e+05,	2.18510e+05,	2.07730e+05,	1.25609e+01,	1.32226e+01,	2.43512e-01,	7.76133e+00,	1.72687e-03,	5.21604e+00
7.00000e+01,	7.93600e+03,	7.93600e+05,	2.18510e+05,	2.07730e+05,	1.24923e+01,	1.28934e+01,	2.51284e-01,	6.93195e+00,	1.71804e-03,	5.70849e+00
8.00000e+01,	7.93600e+03,	7.93600e+05,	2.18510e+05,	2.07732e+05,	1.25633e+01,	1.29941e+01,	2.43956e-01,	7.71034e+00,	1.74904e-03,	5.03808e+00
9.00000e+01,	7.93600e+03,	7.93600e+05,	2.18510e+05,	2.07739e+05,	1.29678e+01,	1.17492e+01,	2.43525e-01,	6.76755e+00,	1.72615e-03,	4.73641e+00
1.00000e+02,	7.93600e+03,	7.93600e+05,	2.18510e+05,	2.07739e+05,	1.25369e+01,	1.36132e+01,	2.51166e-01,	7.87223e+00,	1.72806e-03,	5.48812e+00
1.10000e+02,	7.93600e+03,	7.93600e+05,	2.18510e+05,	2.07739e+05,	1.25112e+01,	1.22807e+01,	2.43776e-01,	6.92590e+00,	1.73688e-03,	5.10930e+00
1.20000e+02,	7.93600e+03,	7.93600e+05,	2.18510e+05,	2.07739e+05,	1.26204e+01,	1.28608e+01,	2.44587e-01,	7.54818e+00,	1.74713e-03,	5.06632e+00
1.30000e+02,	7.93600e+03,	7.93600e+05,	2.18510e+05,	2.07749e+05,	1.25463e+01,	1.21466e+01,	2.42816e-01,	6.77675e+00,	1.71995e-03,	5.12530e+00
