%  ./pipe-5-00256   ./pipe-5-00256/extracted_timings-e02.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  42.1705971 ,  37.217377 ,  48.559398 ,  3.82689173128718 
% PVSPY_VIZ_TIMINGS ,  15.95127542 ,  15.237851 ,  17.216207 ,  0.45820153316164 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,37.257469,15.237851
20,37.263305,15.428787
30,37.34057,15.414642
40,37.242448,15.559747
50,37.217377,15.59067
60,37.3622,15.712963
70,38.469978,15.565632
80,37.860487,15.486123
90,37.393664,15.284187
100,37.511586,15.411712
110,37.465113,15.406943
120,37.582608,15.295515
130,37.509647,15.468589
140,37.678582,15.724063
150,37.979766,15.677672
160,38.515903,15.618654
170,38.470299,15.428281
180,38.924607,15.528921
190,39.200529,15.490561
200,42.311426,17.001801
210,44.265536,15.842551
220,43.830615,16.211698
230,43.514037,16.220586
240,43.846225,16.049962
250,44.244327,15.973152
260,44.610968,16.122996
270,44.717892,16.037413
280,43.752086,16.12547
290,43.935494,16.137902
300,45.018193,16.068703
310,43.519714,15.946333
320,43.918949,15.932923
330,44.229682,16.16322
340,43.399616,15.962654
350,43.174348,16.198279
360,43.539817,16.084283
370,42.930643,16.012672
380,42.483734,16.134797
390,42.292033,15.85929
400,42.587912,16.04556
410,43.91872,17.216207
420,47.240039,16.879719
430,46.849653,16.619402
440,47.720317,16.746772
450,47.481666,16.511863
460,47.424958,16.465455
470,48.162385,16.349813
480,48.559398,16.143635
490,48.362365,16.038403
500,48.440969,16.128744
