%  ./pipe-5-00256   ./pipe-5-00256/extracted_timings-e08.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  42.37871346 ,  37.202067 ,  48.98835 ,  4.04559946914138 
% PVSPY_VIZ_TIMINGS ,  12.2369928 ,  8.429866 ,  81.127163 ,  13.5788256193657 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,37.202067,8.540153
20,37.213625,8.592704
30,37.320823,8.476682
40,37.204832,8.573772
50,37.228947,8.499335
60,37.325014,8.453167
70,38.462668,8.429866
80,37.850264,22.209573
90,37.333676,8.539991
100,37.431428,69.835076
110,37.451565,8.52842
120,37.514436,30.509123
130,37.454668,8.563245
140,37.68105,9.605403
150,37.957658,8.530926
160,38.505278,81.127163
170,38.538739,8.498063
180,38.967209,10.361196
190,39.217609,8.490324
200,42.554415,12.205294
210,44.619504,8.704919
220,44.2051,8.714017
230,43.964712,8.658855
240,44.324203,8.772608
250,44.718033,8.547224
260,45.022102,8.690366
270,45.197903,8.738106
280,44.266524,8.736989
290,44.420704,8.590548
300,45.432636,8.6975
310,43.643945,8.624693
320,44.009164,8.814238
330,44.367689,8.719097
340,43.455586,8.649988
350,43.230594,8.599174
360,43.636865,8.712057
370,42.973911,8.705045
380,42.512059,8.695775
390,42.386407,8.6841
400,42.65938,8.786383
410,44.05534,9.581153
420,47.920355,9.340375
430,47.563507,9.202987
440,48.367675,9.265081
450,48.11303,9.238999
460,48.09661,9.227539
470,48.647675,9.165969
480,48.98835,8.93048
490,48.837211,8.771347
500,48.882928,8.714552
