%  ./pipe-6-04096   ./pipe-6-04096/extracted_timings-e08.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  22.73253496 ,  21.127498 ,  31.156286 ,  2.02587853117071 
% PVSPY_VIZ_TIMINGS ,  8.21143836 ,  6.921316 ,  24.764332 ,  3.74651478739119 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,21.127498,6.985428
20,21.557518,7.127047
30,21.665149,7.053386
40,21.84129,7.057329
50,21.766893,6.981722
60,21.868785,7.021287
70,21.941168,6.974861
80,21.849733,7.000425
90,21.929459,7.018129
100,21.843885,6.980822
110,21.816556,7.007161
120,21.994225,7.013778
130,21.9582,6.961604
140,23.107292,7.043449
150,21.730402,7.044098
160,21.329126,7.02248
170,21.451272,6.991514
180,21.502214,6.999845
190,21.465385,6.964955
200,21.620442,7.036764
210,21.65872,7.029777
220,21.604163,7.005886
230,21.638141,7.004321
240,22.105338,6.983278
250,21.961576,7.032705
260,21.846286,7.009136
270,21.750745,6.972884
280,21.811562,6.982862
290,22.0134,6.943268
300,22.442852,7.032354
310,22.26273,7.041542
320,29.897498,6.932009
330,22.645654,7.056215
340,23.38438,6.997048
350,25.765942,7.046852
360,22.34515,6.982011
370,22.109313,7.6932
380,22.445537,6.974227
390,22.814526,7.025618
400,22.404297,6.921316
410,22.733594,6.96011
420,23.714136,6.941484
430,22.138774,6.975829
440,22.441692,15.216455
450,23.056617,20.625672
460,22.906292,18.684113
470,24.957319,14.351616
480,27.656558,24.764332
490,25.591178,8.143478
500,31.156286,6.956236
