%  ./pipe-6-04096   ./pipe-6-04096/extracted_timings-e04.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  22.90944912 ,  21.765145 ,  28.10824 ,  1.19121034002154 
% PVSPY_VIZ_TIMINGS ,  9.60713618 ,  9.466864 ,  10.231841 ,  0.109833311582652 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,21.808224,9.495416
20,22.047999,9.476578
30,22.466358,9.598059
40,22.600596,9.613905
50,22.699138,9.626642
60,22.108407,9.658011
70,21.948225,9.547599
80,22.493996,9.569848
90,22.887402,9.611905
100,22.699703,9.618338
110,22.873009,9.572648
120,22.417979,9.55891
130,22.321691,9.570211
140,23.28923,9.563188
150,22.522491,9.630835
160,22.159296,9.711605
170,21.795727,9.565002
180,22.058255,9.653174
190,21.907061,9.675389
200,22.29722,9.643455
210,21.765145,9.586631
220,21.895271,9.538512
230,22.218478,9.489408
240,22.756459,9.574294
250,22.826865,9.622638
260,22.83528,9.605116
270,22.742209,9.64257
280,21.899665,9.592022
290,22.221469,9.531885
300,22.995986,9.658857
310,23.047195,9.466864
320,22.998221,9.575277
330,23.090945,9.541845
340,22.907828,9.589731
350,22.976195,9.601957
360,22.478738,9.614277
370,22.761394,9.565754
380,22.951578,9.512804
390,23.470652,9.62456
400,22.855075,9.683284
410,23.492918,9.582736
420,23.041742,9.737612
430,22.170351,9.631137
440,22.885718,9.630928
450,23.395586,9.584536
460,23.560005,9.605094
470,25.600301,10.231841
480,28.10824,9.758154
490,26.114675,9.530423
500,26.006265,9.485344
