%  ./pipe-6-04096   ./pipe-6-04096/extracted_timings-e02.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  23.39120876 ,  21.558996 ,  30.837248 ,  2.36124890343881 
% PVSPY_VIZ_TIMINGS ,  18.38364604 ,  12.723745 ,  21.454834 ,  2.13285083765927 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,21.558996,21.454834
20,21.829837,20.574697
30,21.889746,19.825968
40,27.829314,14.064287
50,22.037168,20.08637
60,22.124045,20.378014
70,22.084428,20.482807
80,22.047842,19.736852
90,28.66618,13.400262
100,22.127035,19.239721
110,22.151621,19.083515
120,22.040024,19.186166
130,22.201242,19.30493
140,29.328394,12.723745
150,21.903108,19.510052
160,21.561391,19.995347
170,21.619955,20.023748
180,21.78388,19.360987
190,27.682192,13.885204
200,21.889914,18.948282
210,22.103351,18.992735
220,22.120026,19.104189
230,21.821419,19.441691
240,23.528619,18.037333
250,22.052723,19.168973
260,22.052892,19.017969
270,22.000762,19.304953
280,22.075277,19.449449
290,22.427054,20.744736
300,22.575325,18.535067
310,22.776487,18.209835
320,22.440948,18.681035
330,22.927358,18.575907
340,22.725562,21.226017
350,23.071472,17.947936
360,22.55827,18.569274
370,22.29577,19.2023
380,22.564204,18.491814
390,22.930288,19.673035
400,25.432522,16.255376
410,22.968988,18.457029
420,22.665517,18.476989
430,22.321896,18.754719
440,22.909009,18.225496
450,28.039173,12.867321
460,23.215313,17.404936
470,25.568094,15.8837
480,28.124878,16.849877
490,26.073681,18.555747
500,30.837248,13.811076
