Function  , sum  , mean  , min  , max  
MPI_Allgather , 1.4599416E10 , 254593.61049107142 , 11427.0 , 1031290.0
MPI_Barrier , 5.654400274E12 , 1.725586021118164E7 , 10461.0 , 3.27548E8
MPI_Barrier , 4.9375193E12 , 6.0272452392578125E7 , 2443140.0 , 3.55739E8
MPI_Bcast , 1.4493085E10 , 294862.56917317706 , 8016.0 , 1275980.0
MPI_Bcast , 1.84359E11 , 2.25047607421875E7 , 11562.0 , 8.28387E7
MPI_Bcast , 8.7383E8 , 106668.701171875 , 9955.0 , 225466.0
MPI_Finalize , 3.82255E9 , 466619.873046875 , 82289.0 , 829059.0
MPI_Isend , 6.08266E9 , 742512.20703125 , 11916.0 , 3917230.0
MPI_Recv , 6.16868382E11 , 1981613.5832134045 , 8071.0 , 9.09399E7
MPI_Reduce_scatter , 4.5922533E10 , 800825.422014509 , 11986.0 , 2963900.0
MPI_Send , 2.944950489E12 , 8768073.816811167 , 10400.0 , 1.1405E8
MPI_Type_commit , 1.0463064E10 , 79826.84326171875 , 10567.0 , 454395.0
amrini_ , 2.17172E12 , 2.651025390625E8 , 2.6326E8 , 2.65161E8
cth , 4.49348E13 , 5.485205078125E9 , 5.48163E9 , 5.51213E9
initvtkCoProcessorPython , 2.93672E9 , 358486.328125 , 3.92718E7 , 5.93677E7
pvspy_fil , 6.43141E12 , 7.85084228515625E8 , 7.10762E8 , 8.21266E8
pvspy_scx , 5.736101E9 , 233402.54720052084 , 8743.0 , 9.83277E7
pvspy_smf , 3.59587E9 , 219474.4873046875 , 2.08592E7 , 9.7684E7
pvspy_smx , 1.918366E10 , 390292.5618489583 , 8103.0 , 9.8416E7
pvspy_stb , 9.60988E10 , 1.1730810546875E7 , 11068.0 , 9.90632E7
pvspy_stm , 5.77397E9 , 704830.322265625 , 347102.0 , 9.86433E7
pvspy_viz , 7.3192E12 , 8.9345703125E8 , 8.84236E8 , 9.22158E8
pvspy_vizcheck , 1.73455E9 , 211737.060546875 , 47745.0 , 453694.0
real_initvtkCoProcessorPython(char const *) , 2.93672E9 , 358486.328125 , 3.92718E7 , 5.93677E7
vtkAMRDualGridHelper::AddBlock(int, vtkImageData *) , 8.44641E10 , 1.031055908203125E7 , 383615.0 , 4.58477E7
vtkAMRDualGridHelper::AssignBlockSharedRegions(vtkAMRDualGridHelperBlock *, int, int, int, int) , 3.74699E11 , 4.57396240234375E7 , 1.33269E7 , 1.05926E8
vtkAMRDualGridHelper::AssignSharedRegions(void) , 1.0329E12 , 1.2608642578125E8 , 1.25767E8 , 1.26414E8
vtkAMRDualGridHelper::ClaimBlockSharedRegion(vtkAMRDualGridHelperBlock *, int, int, int, int, int, int) , 3.56139E11 , 4.34739990234375E7 , 1.27172E7 , 1.00436E8
vtkAMRDualGridHelper::DegenerateRegionMessageSize(vtkIdTypeArray *, vtkIdTypeArray *) , 1.39536E9 , 170332.03125 , 11974.0 , 551781.0
vtkAMRDualGridHelper::FinishDegenerateRegionsCommMPIAsynchronous(bool, vtkAMRDualGridHelperCommRequestList &, vtkAMRDualGridHelperCommRequestList &) , 1.40367E10 , 1713464.35546875 , 11496.0 , 1.00007E7
vtkAMRDualGridHelper::GetBlock(int, int) , 5.07773E8 , 61984.0087890625 , 11222.0 , 250843.0
vtkAMRDualGridHelper::Initialize(vtkHierarchicalBoxDataSet *, char const *) , 7.16619E12 , 8.74779052734375E8 , 8.53565E8 , 9.05146E8
vtkAMRDualGridHelper::ProcessRegionRemoteCopyQueueMPIAsynchronous(bool) , 1.55962E11 , 1.9038330078125E7 , 1.8715E7 , 1.93849E7
vtkAMRDualGridHelper::ShareBlocksWithNeighbors(vtkIntArray *) , 5.66966E12 , 6.9209716796875E8 , 6.56852E8 , 7.02842E8
vtkAMRDualGridHelper::ShareBlocksWithNeighborsAsynchronous(vtkIntArray *) , 5.66966E12 , 3.46048583984375E8 , 2.64823E8 , 3.92408E8
vtkAMRDualGridHelper::UnmarshalBlocksFromOne(vtkIntArray *, int) , 1.588E12 , 9.6923828125E7 , 2752730.0 , 3.45215E8
vtkAMRDualGridHelper::__dt(void) , 2.82587E10 , 3449548.33984375 , 823791.0 , 8750930.0
vtkAMRDualGridHelperAddBackGhostValues(vtkDataArray *, int *, int *, int *, int *) , 1.64143E10 , 2003698.73046875 , 11981.0 , 2.27913E7
vtkAMRDualGridHelperBlock::AddBackGhostLevels(int *) , 1.71959E10 , 2099108.88671875 , 9749.0 , 2.3772E7
vtkAMRDualGridHelperCommRequestList::WaitAll(void) , 9.19074E10 , 1.12191650390625E7 , 11901.0 , 1.72846E8
vtkAMRDualGridHelperCommRequestList::WaitAny(void) , 1.297944E10 , 792202.1484375 , 11882.0 , 4611520.0
vtkAMRDualGridHelperLevel::AddGridBlock(int, int, int, vtkImageData *) , 6.47891E10 , 7908825.68359375 , 107869.0 , 4.55374E7
vtkAMRDualGridHelperLevel::__dt(void) , 2.82077E10 , 3443322.75390625 , 823791.0 , 8739000.0
vtkCPProcessor::CoProcess(vtkCPDataDescription *) , 7.27796E12 , 8.884228515625E8 , 8.79315E8 , 9.17036E8
vtkCPPythonScriptPipeline::CoProcess(vtkCPDataDescription *) , 7.27796E12 , 8.884228515625E8 , 8.79315E8 , 9.17036E8
vtkCTHSource::FillInputData(vtkCPInputDataDescription *) , 4.11035E10 , 5017517.08984375 , 3033940.0 , 5304250.0
