Function  , sum  , mean  , min  , max  
MPI_Allgather , 157404.0 , 9837.75 , 9447.0 , 11384.0
MPI_Allgather , 610860.0 , 38178.75 , 11980.0 , 83858.0
MPI_Allgatherv , 6.81718E7 , 4260737.5 , 4128000.0 , 4392100.0
MPI_Barrier , 1.434974319E9 , 1.2812270705357144E7 , 11921.0 , 7.82406E7
MPI_Bcast , 147259.0 , 9203.6875 , 31680.0 , 43978.0
MPI_Gather , 88636.0 , 5539.75 , 9066.0 , 41219.0
MPI_Isend , 3995510.0 , 249719.375 , 11938.0 , 1888810.0
pvspy_fil , 1.85814E7 , 1161337.5 , 1121420.0 , 1200100.0
pvspy_fil_srvr__FUlPC11NNTI_peer_tPC14pvspy_fil_argsPC13NNTI_buffer_tT4 , 1.85814E7 , 1161337.5 , 1121420.0 , 1200100.0
pvspy_fin , 548111.0 , 34256.9375 , 31278.0 , 41242.0
pvspy_fin_srvr__FUlPC11NNTI_peer_tPCiPC13NNTI_buffer_tT4 , 568871.0 , 35554.4375 , 31278.0 , 42555.0
pvspy_scx , 990045.0 , 61877.8125 , 11971.0 , 303964.0
pvspy_smx , 2570100.0 , 160631.25 , 59842.0 , 418980.0
pvspy_stm_srvr__FUlPC11NNTI_peer_tPC14pvspy_stm_argsPC13NNTI_buffer_tT4 , 170988.0 , 10686.75 , 9447.0 , 13584.0
pvspy_sync_data_srvr__FUlPC11NNTI_peer_tPC15pvspy_sync_argsPC13NNTI_buffer_tT4 , 5200550.0 , 325034.375 , 190047.0 , 446613.0
pvspy_sync_metadata_srvr__FUlPC11NNTI_peer_tPC24pvspy_sync_metadata_argsPC13NNTI_buffer_tT4 , 5.77906E7 , 3611912.5 , 2271310.0 , 5076710.0
pvspy_viz , 7.74891E9 , 4.84306875E8 , 4.83168E8 , 4.88089E8
pvspy_viz_srvr__FUlPC11NNTI_peer_tPC14pvspy_viz_argsPC13NNTI_buffer_tT4 , 7.76018E9 , 4.8501125E8 , 4.83821E8 , 4.88658E8
vtkAMRDualGridHelper::AddBlock(int, vtkImageData *) , 1.64627E9 , 1.02891875E8 , 6.34057E7 , 1.36079E8
vtkAMRDualGridHelper::AssignBlockSharedRegions(vtkAMRDualGridHelperBlock *, int, int, int, int) , 7.44255E8 , 4.65159375E7 , 3.76626E7 , 5.72942E7
vtkAMRDualGridHelper::AssignSharedRegions(void) , 9.22042E8 , 5.7627625E7 , 5.75119E7 , 5.78384E7
vtkAMRDualGridHelper::ClaimBlockSharedRegion(vtkAMRDualGridHelperBlock *, int, int, int, int, int, int) , 7.16723E8 , 4.47951875E7 , 3.6001E7 , 5.5573E7
vtkAMRDualGridHelper::CopyDegenerateRegionBlockToBlock(int, int, int, vtkAMRDualGridHelperBlock *, vtkDataArray *, vtkAMRDualGridHelperBlock *, vtkDataArray *) , 5540640.0 , 346290.0 , 107519.0 , 727190.0
vtkAMRDualGridHelper::CopyDegenerateRegionBlockToMessage(vtkAMRDualGridHelperDegenerateRegion const &, void *) , 3046650.0 , 190415.625 , 95517.0 , 382880.0
vtkAMRDualGridHelper::CopyDegenerateRegionMessageToBlock(vtkAMRDualGridHelperDegenerateRegion const &, void const *, bool) , 6440480.0 , 402530.0 , 143207.0 , 644277.0
vtkAMRDualGridHelper::DegenerateRegionMessageSize(vtkIdTypeArray *, vtkIdTypeArray *) , 9174860.0 , 573428.75 , 441737.0 , 719009.0
vtkAMRDualGridHelper::FinishDegenerateRegionsCommMPIAsynchronous(bool, vtkAMRDualGridHelperCommRequestList &, vtkAMRDualGridHelperCommRequestList &) , 4.61707E8 , 2.88566875E7 , 1.6479E7 , 4.42713E7
vtkAMRDualGridHelper::GetBlock(int, int) , 824383.0 , 51523.9375 , 11940.0 , 107595.0
vtkAMRDualGridHelper::GetBlock(int, int, int, int) , 8517100.0 , 532318.75 , 382465.0 , 945274.0
vtkAMRDualGridHelper::Initialize(vtkHierarchicalBoxDataSet *, char const *) , 4.50449E9 , 2.81530625E8 , 2.74133E8 , 2.91323E8
vtkAMRDualGridHelper::ProcessRegionRemoteCopyQueueMPIAsynchronous(bool) , 7.60407E8 , 4.75254375E7 , 4.74491E7 , 4.76298E7
vtkAMRDualGridHelper::ShareBlocks(void) , 7.906E8 , 4.94125E7 , 1.62607E7 , 8.90541E7
vtkAMRDualGridHelper::__dt(void) , 2.19853E8 , 1.37408125E7 , 1.10897E7 , 1.71517E7
vtkAMRDualGridHelperAddBackGhostValues(vtkDataArray *, int *, int *, int *, int *) , 1.50908E9 , 9.43175E7 , 5.57334E7 , 1.26779E8
vtkAMRDualGridHelperBlock::AddBackGhostLevels(int *) , 1.58137E9 , 9.8835625E7 , 5.87578E7 , 1.32159E8
vtkAMRDualGridHelperCommRequestList::WaitAny(void) , 7468090.0 , 466755.625 , 23890.0 , 2805580.0
vtkAMRDualGridHelperLevel::AddGridBlock(int, int, int, vtkImageData *) , 1.12202E7 , 701262.5 , 358576.0 , 1253410.0
vtkAMRDualGridHelperLevel::__dt(void) , 2.19638E8 , 1.3727375E7 , 1.10659E7 , 1.71278E7
vtkCPProcessor::CoProcess(vtkCPDataDescription *) , 6.82359E9 , 4.26474375E8 , 4.24964E8 , 4.32842E8
vtkCPPythonScriptPipeline::CoProcess(vtkCPDataDescription *) , 6.82359E9 , 4.26474375E8 , 4.24964E8 , 4.32842E8
vtkCTHSource::FillInputData(vtkCPInputDataDescription *) , 9.25316E8 , 5.783225E7 , 5.5247E7 , 5.88348E7
